location_id,date,soil_type,aquifer_type,permeability,crop_type,crop_rotation,fertilizer_use,added_nitrogen,livestock_density,rainfall,drought_days,temperature,region,climate_zone,groundwater_nitrate_level
3,2021-07-01,4,3,10,4,1,219,80,31,197,0,26,8,3,92.93
3,2021-08-01,3,1,5,1,3,215,119,37,60,28,24,5,1,70.01
3,2021-09-01,2,3,5,1,2,229,84,5,127,20,17,7,2,74.95
3,2021-10-01,4,1,2,2,2,221,43,7,144,23,17,9,3,56.56
3,2021-11-01,1,3,7,2,3,241,56,16,171,18,15,1,2,80.17
3,2021-12-01,3,2,8,2,3,190,64,11,32,22,8,9,1,55.04
3,2022-01-01,4,2,10,3,2,265,119,21,98,4,3,4,2,87.75
3,2022-02-01,1,1,1,4,2,77,121,13,157,27,6,7,2,64.7
3,2022-03-01,1,3,2,1,2,145,82,33,61,25,10,11,1,53.65
3,2022-04-01,2,2,10,5,3,156,48,18,188,28,11,4,3,81.49
3,2022-05-01,3,1,4,3,1,259,120,5,140,23,11,4,3,83.65
3,2022-06-01,3,1,5,1,2,147,128,17,150,5,22,4,2,85.51
3,2022-07-01,2,2,2,4,2,161,115,35,35,21,27,6,3,50.05
3,2022-08-01,2,2,1,3,2,275,29,36,63,6,28,5,1,33.5
3,2022-09-01,3,1,9,1,3,292,54,37,177,22,17,2,2,86.64
3,2022-10-01,3,3,1,3,1,279,74,14,140,3,14,9,2,59.64
3,2022-11-01,4,3,4,1,1,50,115,37,184,25,18,11,3,79.2
3,2022-12-01,4,3,2,1,2,92,142,39,43,15,2,6,3,54.25
3,2023-01-01,2,1,4,4,3,291,31,8,45,27,7,10,3,42.99
3,2023-02-01,4,2,8,5,1,91,23,5,77,9,6,6,2,48.88
3,2023-03-01,1,1,8,4,3,144,125,1,28,25,8,9,3,63.44
3,2023-04-01,4,2,9,1,1,227,109,15,145,14,8,1,2,89.28
3,2023-05-01,4,3,5,3,2,237,86,0,38,12,7,7,3,58.89
3,2023-06-01,1,3,7,4,3,178,84,29,47,7,23,3,2,63.21
3,2023-07-01,2,2,3,5,2,100,101,47,154,21,26,4,2,74.17
3,2023-08-01,1,2,10,1,1,193,124,32,64,26,28,1,2,78.83
3,2023-09-01,4,1,4,4,1,299,103,0,147,12,15,3,3,78.33
3,2023-10-01,2,3,10,4,2,216,124,38,113,23,16,7,3,89.67
3,2023-11-01,4,1,9,4,1,64,134,15,184,6,17,6,1,91.46
3,2023-12-01,1,1,10,4,2,174,47,16,35,16,5,1,2,56.06
3,2024-01-01,1,1,10,3,2,210,35,47,24,3,3,9,3,45.88
3,2024-02-01,4,3,1,5,2,136,40,47,176,6,8,4,1,53.4
3,2024-03-01,3,1,2,5,1,102,96,37,71,15,9,7,1,56.07
3,2024-04-01,3,1,5,1,3,282,61,17,170,24,9,4,3,77.62
3,2024-05-01,1,1,3,2,2,275,73,21,25,1,11,7,2,42.91
3,2024-06-01,1,1,2,3,3,194,51,21,183,30,26,5,1,63.36
3,2024-07-01,3,1,1,1,1,138,133,34,180,20,23,1,1,69.93
3,2024-08-01,3,1,10,1,1,297,57,30,68,24,24,4,2,71.43
3,2024-09-01,4,3,3,4,3,155,133,39,188,24,14,3,3,83.45
3,2024-10-01,4,1,1,2,2,55,129,26,99,21,16,6,2,58.27
3,2024-11-01,3,2,1,2,1,80,122,35,117,22,17,6,2,61.3
3,2024-12-01,4,1,1,3,2,246,96,3,126,24,4,1,3,63.95
4,2014-01-01,4,1,8,2,2,281,72,48,173,13,6,11,1,86.81
4,2014-02-01,2,3,3,1,3,89,140,4,56,13,2,2,2,62.08
4,2014-03-01,4,3,1,2,1,207,22,24,135,25,9,12,1,40.12
4,2014-04-01,1,2,7,2,3,118,73,30,36,7,10,2,1,55.36
4,2014-05-01,4,2,10,5,1,253,59,13,51,29,13,12,1,66.91
4,2014-06-01,4,3,3,1,3,184,87,29,175,25,23,10,3,75.94
4,2014-07-01,3,3,8,2,1,286,133,46,44,5,28,4,1,75.43
4,2014-08-01,1,1,4,2,1,62,149,11,194,21,26,9,2,84.62
4,2014-09-01,4,3,4,4,1,290,61,26,41,6,14,11,2,51.65
4,2014-10-01,4,2,5,2,2,53,113,44,80,6,14,2,2,69.31
4,2014-11-01,2,1,6,2,2,227,120,23,145,1,17,11,3,85.93
4,2014-12-01,4,2,7,5,3,283,143,29,63,24,6,8,2,80.11
4,2015-01-01,4,1,4,1,3,52,21,17,121,3,5,11,3,46.39
4,2015-02-01,2,3,8,3,1,189,110,13,39,12,4,12,1,66.98
4,2015-03-01,3,2,6,1,1,114,78,18,128,28,7,1,1,75.86
4,2015-04-01,4,1,1,4,2,76,117,21,197,9,8,12,3,68.46
4,2015-05-01,2,1,1,1,2,156,35,25,107,8,11,8,3,43.1
4,2015-06-01,1,3,9,2,2,99,35,6,194,14,24,3,3,72.78
4,2015-07-01,3,3,10,4,3,254,127,27,66,30,28,5,1,83.05
4,2015-08-01,1,3,6,1,2,66,42,37,70,11,27,1,3,52.73
4,2015-09-01,1,2,10,4,3,249,61,4,58,26,17,1,1,69.73
4,2015-10-01,2,1,8,3,2,81,56,35,33,30,13,6,1,49.7
4,2015-11-01,4,3,7,1,2,261,91,17,194,9,16,3,2,88.99
4,2015-12-01,2,2,6,2,1,228,135,13,40,18,6,8,1,67.21
4,2016-01-01,2,2,4,4,3,66,25,47,162,20,6,4,3,55.05
4,2016-02-01,2,2,7,5,2,83,51,22,119,4,5,6,3,69.34
4,2016-03-01,2,3,9,4,1,84,57,13,116,6,7,10,3,72.83
4,2016-04-01,3,3,10,5,3,276,56,31,20,27,12,12,1,54.27
4,2016-05-01,4,1,10,2,3,279,80,4,128,19,11,9,1,84.4
4,2016-06-01,1,1,7,3,2,283,96,21,101,10,25,8,2,79.3
4,2016-07-01,1,3,1,5,3,201,146,27,157,15,26,4,2,71.58
4,2016-08-01,4,2,10,3,1,231,105,42,170,30,26,10,3,94.95
4,2016-09-01,1,2,9,4,1,195,26,11,37,12,15,8,1,44.77
4,2016-10-01,4,2,4,2,3,99,104,17,77,27,12,7,3,65.51
4,2016-11-01,1,1,3,5,1,223,25,35,145,3,13,5,3,54.47
4,2016-12-01,2,2,4,4,3,225,22,30,92,15,7,7,3,47.2
4,2017-01-01,1,1,4,1,1,152,66,12,129,12,4,7,2,67.33
4,2017-02-01,4,1,10,4,3,82,104,19,71,30,8,10,3,75.57
4,2017-03-01,4,2,2,3,3,290,113,44,65,28,11,2,2,61.99
4,2017-04-01,4,2,1,2,3,264,42,35,126,0,7,7,1,50.98
4,2017-05-01,4,3,10,2,1,138,22,6,32,21,12,3,3,40.0
4,2017-06-01,4,3,1,4,3,278,148,22,115,3,24,8,2,68.16
4,2017-07-01,3,2,8,1,3,204,86,33,36,26,26,8,1,63.86
4,2017-08-01,3,1,2,3,2,178,90,49,86,14,28,9,2,61.89
4,2017-09-01,1,1,10,4,2,134,150,31,80,25,14,11,3,86.99
4,2017-10-01,4,1,5,4,3,108,86,20,84,25,15,4,1,67.99
4,2017-11-01,1,1,4,2,2,290,74,5,200,20,18,10,1,80.02
4,2017-12-01,4,1,8,3,3,59,50,15,152,29,7,3,1,72.25
4,2018-01-01,4,3,2,1,2,272,85,34,179,30,2,9,2,73.02
4,2018-02-01,3,2,10,2,1,285,120,46,108,30,2,9,2,90.13
4,2018-03-01,3,3,9,4,1,202,83,19,192,26,12,2,2,88.69
4,2018-04-01,2,1,7,2,3,261,50,41,75,24,8,6,1,66.29
4,2018-05-01,3,1,7,2,3,106,136,40,24,15,8,3,3,59.85
4,2018-06-01,2,1,1,5,1,115,85,10,120,3,24,5,3,57.22
4,2018-07-01,2,1,2,2,1,168,66,31,106,16,25,2,1,56.38
4,2018-08-01,2,2,4,2,2,161,41,13,181,30,24,4,3,66.97
4,2018-09-01,2,1,4,3,3,64,113,23,80,10,16,11,1,65.49
4,2018-10-01,2,2,3,2,1,205,102,43,88,24,12,3,3,69.3
4,2018-11-01,1,1,7,1,1,62,65,38,82,4,14,2,3,65.2
4,2018-12-01,3,2,8,4,3,163,108,42,63,25,4,6,3,75.03
4,2019-01-01,2,3,2,3,2,293,138,30,47,12,7,11,2,59.48
4,2019-02-01,4,1,4,2,2,167,65,16,32,11,8,3,2,47.05
4,2019-03-01,3,2,3,1,2,191,20,24,190,28,7,4,1,53.36
4,2019-04-01,3,3,2,4,2,163,115,8,49,26,7,6,2,54.71
4,2019-05-01,2,1,6,3,1,243,80,21,173,22,8,12,1,82.97
4,2019-06-01,1,1,4,1,3,83,124,44,82,2,23,12,2,71.45
4,2019-07-01,2,1,6,2,3,276,100,47,92,3,22,5,3,79.19
4,2019-08-01,1,2,2,5,1,150,33,34,76,27,28,4,2,43.45
4,2019-09-01,4,2,4,5,1,74,64,36,83,9,14,12,2,57.57
4,2019-10-01,3,3,6,3,1,161,96,16,196,8,16,4,2,87.01
4,2019-11-01,4,2,5,1,3,103,85,27,71,9,14,2,1,64.54
4,2019-12-01,1,2,3,4,3,256,51,0,82,12,8,12,1,56.92
4,2020-01-01,1,1,8,1,3,61,115,8,160,0,6,10,3,85.54
4,2020-02-01,4,1,7,5,2,175,77,48,112,11,2,4,3,77.04
4,2020-03-01,1,1,3,3,1,186,123,12,126,10,12,12,3,75.68
4,2020-04-01,4,1,6,2,1,299,75,46,128,20,11,8,2,77.61
4,2020-05-01,3,1,4,1,1,80,86,31,107,7,8,5,3,66.67
4,2020-06-01,4,1,5,5,3,127,137,27,64,25,27,11,1,72.12
4,2020-07-01,3,1,5,4,1,270,57,30,127,22,28,10,3,72.84
4,2020-08-01,4,3,7,3,1,102,150,7,65,13,22,10,3,75.6
4,2020-09-01,1,3,5,2,2,161,131,7,96,13,18,8,3,77.49
4,2020-10-01,4,3,3,1,3,92,73,33,188,19,15,6,3,70.04
4,2020-11-01,1,3,10,4,1,215,53,22,65,22,16,12,3,69.07
4,2020-12-01,4,1,5,2,3,91,58,9,148,16,6,10,1,70.14
4,2021-01-01,4,3,7,5,3,173,131,36,111,21,8,5,2,85.74
4,2021-02-01,2,1,5,5,3,249,107,47,31,24,7,4,3,59.81
4,2021-03-01,1,3,5,4,2,225,67,24,107,18,10,10,2,71.8
4,2021-04-01,2,2,9,5,3,116,68,50,92,19,10,9,3,73.24
4,2021-05-01,1,3,3,3,3,115,53,32,182,23,7,10,2,65.95
4,2021-06-01,2,3,6,4,3,193,119,44,121,27,27,5,1,84.8
4,2021-07-01,3,1,1,5,1,132,37,3,118,20,24,10,2,44.85
4,2021-08-01,4,3,10,1,2,143,89,6,180,20,25,11,3,89.14
4,2021-09-01,1,2,5,5,1,154,133,32,77,30,18,6,2,74.49
4,2021-10-01,1,1,8,3,2,193,53,1,147,16,16,7,2,78.01
4,2021-11-01,4,1,5,2,2,80,70,47,136,5,15,11,3,71.55
4,2021-12-01,1,3,9,2,3,167,124,45,54,13,8,12,2,76.85
4,2022-01-01,1,1,6,5,3,235,112,31,193,17,2,11,3,89.62
4,2022-02-01,2,1,8,2,1,77,88,4,103,16,2,1,1,75.43
4,2022-03-01,1,1,10,5,2,53,108,45,85,5,11,9,3,76.58
4,2022-04-01,3,1,8,3,3,187,122,16,191,4,11,12,1,92.42
4,2022-05-01,3,1,3,2,3,228,102,11,45,12,11,8,2,57.74
4,2022-06-01,4,1,7,1,3,286,30,11,61,15,24,12,3,55.44
4,2022-07-01,1,2,7,5,3,67,55,34,96,20,26,11,2,65.27
4,2022-08-01,4,3,10,2,1,96,101,20,49,8,27,5,1,69.51
4,2022-09-01,3,2,6,3,1,209,57,20,135,11,12,3,1,74.71
4,2022-10-01,1,1,7,3,3,207,108,1,179,30,12,5,2,89.47
4,2022-11-01,1,1,2,1,3,213,20,20,55,9,15,5,3,30.43
4,2022-12-01,4,3,9,3,3,58,123,14,38,25,6,9,3,67.09
4,2023-01-01,3,2,10,3,3,213,84,10,41,12,4,7,3,66.96
4,2023-02-01,1,3,10,2,3,78,20,9,84,18,7,2,3,51.44
4,2023-03-01,4,2,1,5,2,193,144,17,76,15,8,5,1,60.71
4,2023-04-01,3,1,1,4,2,141,79,22,30,16,10,9,3,34.34
4,2023-05-01,4,3,3,3,2,198,44,30,45,15,12,11,2,43.84
4,2023-06-01,2,3,3,3,2,113,110,25,195,29,28,2,1,78.11
4,2023-07-01,1,1,1,4,3,160,69,1,38,13,24,8,2,36.68
4,2023-08-01,2,3,7,3,2,297,111,38,102,15,26,12,2,83.7
4,2023-09-01,3,2,4,2,2,243,51,6,159,23,14,3,2,70.47
4,2023-10-01,2,2,10,2,1,173,52,23,86,14,13,4,1,71.43
4,2023-11-01,2,2,2,4,2,236,45,38,75,11,17,2,3,49.28
4,2023-12-01,3,2,10,3,2,159,61,31,37,4,4,9,2,60.12
4,2024-01-01,4,1,5,3,3,276,80,25,132,10,8,6,2,77.3
4,2024-02-01,2,3,6,5,2,167,60,22,24,4,3,9,3,46.69
4,2024-03-01,4,2,9,3,2,205,149,13,131,23,8,11,3,92.45
4,2024-04-01,2,1,4,2,3,232,118,28,171,23,12,8,3,82.51
4,2024-05-01,4,3,2,1,2,149,117,24,134,10,8,12,3,71.78
4,2024-06-01,3,3,5,1,3,80,50,30,185,1,27,9,2,70.98
4,2024-07-01,2,1,3,1,2,210,134,1,86,18,24,5,1,71.01
4,2024-08-01,3,1,2,1,1,264,67,1,89,25,28,6,3,58.51
4,2024-09-01,2,2,1,3,1,237,21,22,71,25,16,7,3,29.43
4,2024-10-01,3,3,10,3,2,218,120,46,146,16,12,5,2,93.35
4,2024-11-01,3,3,2,5,1,130,147,10,186,30,12,1,3,78.21
4,2024-12-01,2,1,6,3,3,95,78,28,173,18,4,9,2,79.73
5,2014-01-01,2,3,8,1,2,98,139,41,84,11,6,2,2,79.51
5,2014-02-01,2,2,3,4,3,242,57,34,99,19,2,7,2,60.57
5,2014-03-01,1,3,9,4,1,91,126,48,195,26,13,12,2,94.79
5,2014-04-01,4,1,9,2,3,200,40,8,132,22,8,8,3,71.51
5,2014-05-01,1,1,2,2,1,161,61,31,130,24,9,8,1,60.0
5,2014-06-01,1,2,8,3,1,76,29,29,72,27,24,1,3,51.08
5,2014-07-01,3,2,10,4,1,266,52,14,156,4,25,10,1,82.41
5,2014-08-01,2,3,5,1,3,209,88,13,152,11,25,7,3,79.24
5,2014-09-01,4,3,4,1,1,260,99,50,135,15,15,9,2,77.93
5,2014-10-01,3,1,10,1,2,137,120,16,91,0,17,11,3,82.61
5,2014-11-01,1,2,5,3,1,170,48,21,40,1,16,11,2,48.01
5,2014-12-01,2,2,4,3,2,52,72,29,122,9,4,3,3,63.47
5,2015-01-01,3,2,8,5,2,109,143,16,126,1,5,8,2,89.22
5,2015-02-01,2,3,4,1,2,253,61,15,82,24,4,8,1,60.32
5,2015-03-01,3,2,10,1,2,276,66,7,167,9,8,9,2,86.16
5,2015-04-01,2,1,6,3,3,128,30,38,192,22,10,8,3,67.69
5,2015-05-01,1,1,2,3,2,194,102,30,169,17,9,5,2,72.84
5,2015-06-01,4,3,5,5,1,291,128,11,96,0,26,5,1,79.83
5,2015-07-01,1,3,6,5,2,81,46,32,94,4,27,3,1,60.04
5,2015-08-01,4,2,5,2,1,56,81,11,177,11,28,12,3,76.85
5,2015-09-01,2,3,2,4,3,260,150,24,82,16,16,6,2,68.46
5,2015-10-01,3,1,7,1,2,120,122,37,191,24,16,10,3,89.31
5,2015-11-01,1,2,4,1,1,177,63,47,86,18,18,3,2,61.72
5,2015-12-01,4,1,8,5,3,246,112,17,55,17,5,2,1,74.52
5,2016-01-01,1,2,7,5,3,107,49,18,153,29,6,7,3,72.34
5,2016-02-01,4,3,7,2,1,217,138,2,56,12,7,10,1,75.75
5,2016-03-01,1,2,9,4,2,262,48,34,112,21,7,3,2,74.73
5,2016-04-01,4,2,1,2,3,161,49,4,94,2,12,4,1,44.6
5,2016-05-01,4,1,10,4,1,97,123,34,185,20,8,11,2,94.17
5,2016-06-01,2,1,6,1,2,228,129,50,134,9,27,10,3,87.08
5,2016-07-01,4,2,6,2,3,234,51,26,172,13,24,8,2,77.92
5,2016-08-01,2,3,6,5,1,160,70,36,96,7,22,1,2,71.06
5,2016-09-01,4,3,6,2,3,120,55,45,180,9,15,9,3,77.42
5,2016-10-01,3,1,10,2,3,214,74,20,32,1,14,6,3,62.27
5,2016-11-01,3,3,7,1,1,264,55,15,57,27,18,2,1,62.12
5,2016-12-01,3,1,10,5,3,124,75,27,167,12,7,3,2,84.92
5,2017-01-01,4,3,6,5,1,123,55,24,36,4,4,5,2,49.97
5,2017-02-01,2,2,1,3,2,170,108,32,142,10,6,11,1,65.06
5,2017-03-01,2,1,3,3,1,262,81,16,133,23,9,12,2,71.35
5,2017-04-01,4,1,2,3,2,104,128,42,171,0,9,6,2,74.66
5,2017-05-01,3,2,6,1,3,300,106,29,45,25,12,9,3,66.12
5,2017-06-01,3,1,8,2,1,90,83,40,187,9,23,2,3,86.23
5,2017-07-01,2,3,3,5,1,146,76,3,51,29,28,5,3,52.79
5,2017-08-01,3,3,10,5,1,197,132,1,184,26,27,7,1,96.78
5,2017-09-01,1,1,8,2,1,82,89,8,105,28,15,11,3,76.65
5,2017-10-01,2,3,8,5,2,217,39,30,117,27,18,12,1,69.05
5,2017-11-01,3,1,5,2,2,276,73,24,110,12,12,11,3,73.57
5,2017-12-01,2,2,8,1,3,83,20,36,140,27,6,7,2,58.92
5,2018-01-01,1,1,6,1,3,111,109,35,76,3,3,4,2,72.77
5,2018-02-01,2,2,5,1,3,277,132,4,126,20,2,3,3,83.83
5,2018-03-01,2,3,9,2,3,268,32,23,41,29,7,8,3,51.92
5,2018-04-01,2,2,7,2,1,68,129,23,131,9,13,2,1,82.49
5,2018-05-01,2,3,8,4,2,220,110,28,104,11,8,5,2,83.1
5,2018-06-01,1,1,1,5,2,246,114,49,99,13,26,12,3,62.55
5,2018-07-01,4,3,2,5,2,240,62,44,92,26,25,10,3,57.65
5,2018-08-01,2,1,8,4,2,270,93,30,96,2,23,5,2,80.02
5,2018-09-01,2,1,9,4,3,297,33,36,93,27,13,1,3,65.36
5,2018-10-01,3,2,4,1,1,59,118,18,146,1,13,7,2,75.56
5,2018-11-01,2,2,10,4,2,169,128,22,196,27,16,4,3,97.83
5,2018-12-01,3,2,10,2,1,172,115,34,140,18,3,10,2,90.32
5,2019-01-01,4,2,9,3,1,296,77,49,104,30,3,12,1,82.37
5,2019-02-01,1,3,4,2,1,153,115,5,196,10,4,2,3,84.94
5,2019-03-01,1,3,10,4,1,190,57,5,189,20,9,8,3,85.58
5,2019-04-01,4,3,10,5,2,270,83,36,187,6,9,4,3,92.01
5,2019-05-01,1,1,10,2,2,54,28,29,193,17,9,1,1,69.15
5,2019-06-01,4,3,9,5,2,299,140,0,169,28,23,8,3,99.22
5,2019-07-01,4,3,7,2,3,107,51,7,101,30,28,11,3,65.59
5,2019-08-01,4,3,2,5,2,108,30,27,40,13,24,7,2,30.08
5,2019-09-01,1,2,9,2,3,253,124,24,198,6,12,3,3,96.54
5,2019-10-01,3,3,4,5,3,177,101,32,161,21,18,3,3,81.5
5,2019-11-01,4,1,8,3,3,236,56,37,93,29,15,7,2,71.87
5,2019-12-01,2,2,7,1,2,254,101,13,28,6,4,2,1,61.84
5,2020-01-01,1,1,7,2,2,135,31,10,165,22,6,5,1,68.41
5,2020-02-01,4,3,8,3,2,153,23,1,32,8,5,7,2,38.52
5,2020-03-01,4,2,1,1,3,192,62,29,36,22,12,6,1,34.78
5,2020-04-01,2,1,5,2,3,254,70,29,145,29,12,10,1,76.94
5,2020-05-01,3,3,2,3,1,178,24,3,106,11,7,7,3,42.34
5,2020-06-01,3,1,2,3,3,295,106,12,172,28,25,2,3,75.73
5,2020-07-01,3,1,1,3,3,87,125,6,35,5,25,7,3,40.78
5,2020-08-01,4,1,5,4,2,156,75,37,43,25,22,2,1,56.45
5,2020-09-01,4,3,2,5,1,158,129,2,94,23,17,7,3,65.81
5,2020-10-01,4,3,4,1,1,102,87,8,170,6,14,8,1,75.84
5,2020-11-01,1,1,3,5,1,101,115,13,188,21,12,10,3,79.27
5,2020-12-01,2,2,3,5,2,50,63,10,122,3,6,8,1,59.41
5,2021-01-01,4,2,2,5,1,60,109,36,105,15,2,5,2,62.58
5,2021-02-01,2,3,6,3,1,107,61,13,180,6,3,7,2,75.18
5,2021-03-01,2,3,2,5,2,284,92,18,124,27,12,11,3,68.82
5,2021-04-01,3,3,8,4,1,177,30,7,61,7,8,8,1,54.15
5,2021-05-01,1,3,8,2,3,217,77,6,195,7,12,4,2,86.88
5,2021-06-01,4,3,5,3,3,263,147,6,37,27,27,2,2,66.8
5,2021-07-01,3,2,10,1,3,276,40,2,97,27,25,7,3,70.31
5,2021-08-01,3,3,7,2,3,237,40,2,111,19,24,1,3,68.4
5,2021-09-01,4,1,4,2,3,292,91,17,30,25,14,12,1,54.51
5,2021-10-01,2,1,1,2,3,93,148,44,171,24,17,2,2,71.53
5,2021-11-01,3,2,2,5,3,55,121,32,183,2,17,10,1,70.98
5,2021-12-01,2,1,10,5,3,205,32,36,145,8,3,7,1,72.59
5,2022-01-01,1,2,10,3,3,208,92,27,116,18,6,12,3,85.38
5,2022-02-01,2,2,4,5,2,296,25,35,72,12,2,12,1,47.38
5,2022-03-01,1,1,1,5,2,57,131,15,102,6,12,10,1,56.72
5,2022-04-01,2,3,8,5,3,54,36,14,66,19,12,1,2,52.1
5,2022-05-01,3,1,9,3,2,155,92,28,71,20,7,7,1,75.01
5,2022-06-01,3,1,4,3,2,231,31,17,76,28,22,5,2,51.45
5,2022-07-01,1,2,10,4,3,161,105,48,94,14,26,11,2,83.4
5,2022-08-01,4,1,3,4,3,285,141,45,170,18,26,3,1,84.89
5,2022-09-01,1,2,2,4,2,66,89,45,78,1,12,11,1,56.42
5,2022-10-01,1,3,5,4,3,215,127,18,88,11,17,2,2,76.79
5,2022-11-01,2,3,3,2,3,58,71,28,105,7,17,7,1,59.36
5,2022-12-01,2,3,10,2,3,251,56,5,189,29,2,9,2,85.63
5,2023-01-01,1,1,7,4,3,261,136,44,165,22,7,9,1,92.79
5,2023-02-01,3,2,6,4,2,127,22,49,90,22,6,10,2,51.54
5,2023-03-01,2,3,1,1,1,63,27,46,52,7,7,10,2,23.18
5,2023-04-01,4,2,8,2,2,203,66,26,22,12,11,8,3,51.1
5,2023-05-01,2,2,2,1,1,270,83,6,47,0,12,2,1,50.85
5,2023-06-01,2,3,5,1,1,162,61,26,20,27,27,1,2,43.24
5,2023-07-01,4,3,9,5,1,239,62,18,145,23,25,8,2,80.97
5,2023-08-01,1,2,8,3,2,140,144,16,132,9,23,2,1,90.29
5,2023-09-01,4,3,2,2,2,74,33,40,66,27,13,4,1,38.14
5,2023-10-01,1,2,9,4,2,257,110,10,56,29,18,12,1,75.61
5,2023-11-01,1,2,5,4,2,213,21,4,105,29,16,4,3,52.13
5,2023-12-01,1,3,10,3,2,147,134,1,67,20,2,2,1,81.8
5,2024-01-01,4,1,6,2,1,257,20,46,127,23,3,4,3,57.1
5,2024-02-01,1,3,3,4,2,210,94,11,38,8,7,7,1,52.91
5,2024-03-01,3,1,3,4,1,52,84,41,161,28,9,6,3,69.34
5,2024-04-01,4,2,10,5,2,264,144,41,102,1,7,10,1,92.13
5,2024-05-01,3,2,8,1,2,188,85,10,84,18,11,6,3,75.91
5,2024-06-01,1,1,10,4,3,161,91,9,45,21,27,4,2,69.2
5,2024-07-01,2,2,10,2,1,235,135,27,157,24,27,2,3,97.39
5,2024-08-01,1,1,2,3,2,241,140,6,118,13,24,5,3,72.49
5,2024-09-01,3,1,2,5,2,195,66,13,96,9,16,11,2,57.6
5,2024-10-01,3,2,5,2,2,96,109,12,89,9,18,3,1,70.86
5,2024-11-01,4,1,6,5,3,282,59,4,62,7,12,3,2,61.48
5,2024-12-01,2,3,2,1,1,221,61,50,89,13,7,4,2,55.7
6,2014-01-01,4,3,5,4,2,270,54,41,78,12,8,11,2,63.53
6,2014-02-01,3,2,7,2,2,236,60,7,22,5,5,11,3,48.27
6,2014-03-01,1,2,10,3,2,99,104,49,152,20,12,5,2,88.06
6,2014-04-01,2,1,10,1,3,246,143,0,104,29,10,11,1,90.11
6,2014-05-01,1,1,8,1,2,265,76,4,114,12,10,2,3,79.98
6,2014-06-01,1,1,7,5,1,206,57,10,97,2,22,6,3,70.24
6,2014-07-01,2,1,8,1,1,270,115,42,120,27,22,6,2,88.87
6,2014-08-01,4,3,9,2,1,173,82,47,102,19,24,8,3,81.26
6,2014-09-01,1,3,5,5,1,139,106,9,184,28,17,2,1,84.47
6,2014-10-01,3,2,5,1,2,281,71,14,103,12,12,8,3,71.04
6,2014-11-01,1,1,10,3,3,116,57,38,199,22,12,8,2,84.51
6,2014-12-01,2,1,4,2,3,51,106,46,140,22,4,4,2,74.95
6,2015-01-01,2,2,9,3,3,202,24,28,154,18,4,7,2,69.73
6,2015-02-01,2,1,5,3,2,196,139,24,72,15,7,7,3,75.45
6,2015-03-01,4,1,2,5,3,217,89,47,133,3,13,1,2,68.8
6,2015-04-01,1,1,10,4,1,51,132,5,25,2,11,1,3,61.04
6,2015-05-01,4,1,8,5,2,260,43,10,154,14,8,8,2,75.6
6,2015-06-01,4,1,7,2,3,114,105,16,191,14,27,11,2,89.19
6,2015-07-01,2,2,8,2,1,239,45,14,37,17,23,1,2,54.34
6,2015-08-01,2,1,3,5,1,140,22,15,73,21,26,3,1,39.37
6,2015-09-01,4,2,4,4,2,231,21,1,146,6,15,6,1,53.89
6,2015-10-01,1,1,5,5,2,222,111,35,176,19,18,8,2,85.39
6,2015-11-01,3,3,6,2,3,296,21,18,44,4,17,5,2,42.23
6,2015-12-01,4,3,1,4,3,165,90,37,82,7,2,5,3,53.69
6,2016-01-01,1,3,4,2,3,98,23,49,134,24,4,4,3,51.23
6,2016-02-01,2,3,10,4,2,276,57,20,160,22,7,4,1,83.05
6,2016-03-01,2,2,5,4,3,282,122,10,179,9,9,7,3,89.15
6,2016-04-01,1,2,7,5,3,118,89,40,174,29,10,6,3,83.5
6,2016-05-01,3,1,5,5,1,215,71,2,70,0,9,8,3,64.0
6,2016-06-01,2,3,1,5,1,181,50,33,181,10,25,11,3,58.15
6,2016-07-01,2,2,7,4,1,194,55,17,47,29,28,6,1,58.65
6,2016-08-01,2,1,8,4,3,175,134,14,92,2,26,11,1,83.45
6,2016-09-01,1,1,7,2,2,230,93,24,91,26,15,10,3,76.55
6,2016-10-01,4,2,4,3,1,262,37,49,104,20,13,7,3,59.86
6,2016-11-01,2,3,8,5,2,102,34,50,129,2,17,10,1,67.13
6,2016-12-01,4,1,5,2,3,161,116,14,49,14,5,10,2,64.68
6,2017-01-01,3,3,10,2,3,208,24,29,28,16,7,5,3,42.64
6,2017-02-01,2,3,9,1,1,289,56,16,160,17,6,6,2,83.57
6,2017-03-01,2,3,10,5,2,199,123,17,101,7,13,1,3,87.55
6,2017-04-01,3,1,5,2,1,188,105,30,83,22,10,3,1,72.5
6,2017-05-01,2,3,1,1,3,211,34,49,57,12,11,12,3,34.89
6,2017-06-01,4,1,9,5,2,162,36,42,138,9,23,8,2,70.95
6,2017-07-01,1,3,5,4,1,192,70,17,41,2,28,3,1,54.01
6,2017-08-01,4,1,6,1,3,163,64,34,178,19,22,1,3,79.75
6,2017-09-01,1,3,4,4,1,187,141,12,118,13,16,3,3,79.57
6,2017-10-01,1,2,6,3,2,279,101,13,189,12,12,12,1,88.56
6,2017-11-01,4,3,8,3,2,273,108,35,125,2,16,4,3,86.87
6,2017-12-01,4,3,3,3,2,230,120,17,83,12,8,8,1,69.1
6,2018-01-01,4,1,5,3,2,97,59,4,28,19,5,9,3,44.7
6,2018-02-01,4,1,2,2,2,80,62,13,145,23,2,4,1,60.53
